sample,center_x,center_y,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,step_50,step_51,step_52,step_53,step_54,step_55,step_56,step_57,step_58,step_59,step_60,step_61,step_62,step_63,step_64,step_65,step_66,step_67,step_68,step_69,step_70,step_71,step_72,step_73,step_74,step_75,step_76,step_77,step_78,step_79,step_80,step_81,step_82,step_83,step_84,step_85,step_86,step_87,step_88,step_89,step_90,step_91,step_92,step_93,step_94,step_95,step_96,step_97,step_98,step_99,step_100
FAHNSCC_14,2166.3522975073947,4785.4710212897335,-0.0,0.6931471805599453,1.0397207708399179,1.2945451658448959,1.4897503188505912,1.4702535277519115,1.6094204431931667,1.62587870783102,1.6892182990337092,1.8144772004317513,1.779227831869222,1.8143422619178102,1.7682441279392418,1.8021083805077867,1.8462655787771045,1.8355503616759035,1.7826101563419363,1.7578426928148856,1.716137298776485,1.6737393405528627,1.6277307709128435,1.5920450100982393,1.5604411995564,1.5217451662125205,1.5045302436098618,1.4926372171687166,1.4719467436026763,1.4615845213646517,1.4491016094126103,1.43390098873457,1.4189523351104758,1.4030347148850892,1.385165618904147,1.4049116735564937,1.4110427563314798,1.412302559394337,1.4287755959758859,1.4310046301320503,1.4287466342433384,1.4365209067731421,1.4320770517262307,1.4533327339025888,1.4812623270356606,1.5081979966587185,1.5302877338542284,1.531814820602656,1.5500811697258472,1.565624824747486,1.5862165576620935,1.617713286263536,1.6336278159753184,1.6341274418976677,1.6646408630205478,1.669920688916845,1.688064717543909,1.7140558145893146,1.7225440193875625,1.7455917931562315,1.7591311020785168,1.769102891068049,1.7758175192731924,1.7977853044644194,1.8141245967283641,1.8312706528934262,1.8505919681860281,1.86020839958704,1.8716084039447225,1.8809280052061366,1.9005955184590717,1.9065676367796076,1.917748061418367,1.9338705437425674,1.9440440535303949,1.9567007463362565,1.9686926846760855,1.9729059069502457,1.984363182819121,1.98567758827344,1.9907267576257965,1.996320634589383,2.0016997228193336,2.008848980086435,2.01506530338496,2.027697685955097,2.0375909197034043,2.045690702860175,2.0482762309729154,2.05556461717176,2.0624450439715454,2.0652707464608695,2.0697687138705754,2.076434634400974,2.081276103625967,2.0854928968201145,2.0905933933236627,2.0967972085727875,2.100996503970874,2.102942068732288,2.1048398183990265,2.10968695472076
FAHNSCC_14,1951.8653860424542,4249.293852815192,-0.0,-0.0,0.6931471805599453,0.5623351446188083,0.45056120886630463,0.8486855577264172,0.8486855577264172,0.9371558530657009,0.8953326659680909,0.857174043642079,0.9976148641399869,1.1205710370360085,1.125935427575587,1.1991837230229445,1.1520470636443172,1.2409814509829418,1.2905273410328144,1.3892656629696956,1.4274505267188464,1.44720921628467,1.4525744101708298,1.4599182880109574,1.4893195077990877,1.5559481573088654,1.5433320999703155,1.583244298981848,1.6088440167486093,1.6656970029085107,1.684681011609575,1.6705245396032422,1.7021951433917961,1.68260574015724,1.6841555319049695,1.6866137706650743,1.6827707711156648,1.7070445875053253,1.7128490214645358,1.7191052339740227,1.7288958073111,1.7541021833531705,1.7414426012343425,1.7574904849513229,1.7405965934665006,1.7447335903044834,1.7497958376432265,1.7402667470241884,1.7478856425100746,1.7439506716093172,1.7373195073938823,1.749843782604825,1.749443953148943,1.7363018924077236,1.7396116330098872,1.7395536661662712,1.7483229145637336,1.7384972785937078,1.745534699694881,1.7551835795354727,1.7753117205821516,1.7858909651942039,1.7920754704199924,1.8157948370137083,1.8203129226706163,1.8369161174057567,1.839312336366756,1.846939178110681,1.8378405326511806,1.8532902553284347,1.851751773266918,1.8455064194185764,1.8515367578463464,1.849347733564353,1.8524987063837937,1.857301066971286,1.8666739410170798,1.8613692541461526,1.8573217218048215,1.85525297693225,1.858416309266585,1.8612798045403693,1.8622839664440511,1.8628639663522837,1.863099701483001,1.8592873956662055,1.856430637530343,1.85255700452021,1.8417738737974114,1.8351937508383185,1.8429356880215162,1.839676437828529,1.847584343671555,1.8547865035839826,1.8554215862960688,1.8579805414518444,1.8660771723050584,1.877036098415207,1.8913576980786142,1.9015341119762301,1.9058830037699983,1.9162213773573677
FAHNSCC_14,2131.8387996831348,4214.756862588519,-0.0,-0.0,1.0397207708399179,1.0549201679861442,1.5810937501718236,1.5641315026219946,1.6579939457749724,1.688012910296697,1.781635058583303,1.8206684082532543,1.8226371558823167,1.8706376988342772,1.8813061980581134,1.827506555503204,1.813855010183748,1.8188292741751564,1.8586682224364302,1.847459467288732,1.8946271302330842,1.8713663874633006,1.8513407384162828,1.8409998003364898,1.828271032253944,1.847983697856825,1.8604060356289929,1.8754765867314576,1.8810466385304463,1.8886352720725306,1.8850005181995368,1.8828212658177568,1.8691255855257032,1.8670590571467012,1.853122198465503,1.82817459591388,1.8286584842298501,1.8226208164828779,1.8103624117655899,1.7927302518123702,1.792736134993837,1.7967454712569608,1.80099783026872,1.793211759890118,1.7985466288605292,1.809382296435034,1.8117231471789208,1.8097587129048887,1.821812480827341,1.8299150470545953,1.8329292956295917,1.8389324142127954,1.8551200346813235,1.8705343815798137,1.8718442901961552,1.88137315085375,1.8954334758675615,1.8994389088875505,1.904837433241919,1.899307806721174,1.8990787457923997,1.8979099876759864,1.9029098383218612,1.8946216654109183,1.8939492248971481,1.8899653665638942,1.8906601394947784,1.890902932352685,1.8956734831137656,1.9016979182946183,1.901957495436866,1.9036091050782702,1.9018583062885996,1.9014254409230238,1.8955723065058256,1.8905983624764324,1.8841106064471125,1.8843279756676017,1.8827022346848767,1.8848735459661181,1.8839975886371476,1.883791766434928,1.8800421479601677,1.877293194401375,1.8776051026433163,1.8792582937109583,1.8827394103648072,1.8948004282411184,1.9005174325743524,1.9077296421010315,1.9162399549091205,1.9173896767453282,1.932503518051193,1.9370752820275534,1.9397173548132607,1.9421033581588556,1.9417395871693854,1.944467996451854,1.9425417411413828,1.9445825798995022,1.947341525269088,1.9523545538716054
FAHNSCC_14,2237.008160320616,4459.389120221612,-0.0,-0.0,-0.0,-0.0,-0.0,1.1187433359857524,1.006214565944081,1.0356959635575245,1.13317258746509,1.1913008230216289,1.1696188687918503,1.1793676639735553,1.1861908236512744,1.1628338547265151,1.318219241386376,1.2795181163852896,1.4126597547859228,1.4104082702676322,1.4748326090677082,1.4943140095387588,1.4796426230107458,1.5186635704514955,1.5140187826332028,1.5119205892267327,1.5496422364853868,1.57605683924669,1.6102174698096516,1.6579151680054443,1.7066568598586724,1.7250478170534858,1.7181476617734917,1.7178236933138722,1.7187785288089643,1.7278242766496625,1.7243721194947512,1.7220273950550995,1.733348151201809,1.7417562485914098,1.7609981447855458,1.7766583637830187,1.7781600913047306,1.7926687051077106,1.7977031824551144,1.813522711917257,1.8281095563995093,1.8493144403917852,1.8405130810088253,1.8532065423130915,1.8540290358861675,1.8612115512269773,1.8669994129643,1.866160864574297,1.8613434266951838,1.8606633281109235,1.854353592078006,1.8549205657997512,1.85921772641693,1.8675366241284757,1.880874007072808,1.8913184483664731,1.903192761862721,1.915527171822385,1.9344593146001965,1.9480367750467245,1.9652557209553883,1.973314202117738,1.9708898347179928,1.9729670002916948,1.9780547288673542,1.9779586770279498,1.9775507571179436,1.9768999644775755,1.980714446914187,1.9809196361194394,1.9810841926970095,1.983911965225304,1.9871470668197646,1.9913038377046457,1.992938747766458,1.9946267516713323,1.9992271254155676,1.998287588974141,2.004419589309626,2.0056159829217983,2.008080449787424,2.007994829663793,2.0119612784818135,2.011666456951381,2.0173091292562186,2.018710870656649,2.0235083577027027,2.027243587381499,2.030839453419872,2.0348008541147045,2.0370409208063665,2.0454675548947305,2.050897890720753,2.0536859886944403,2.0629670510748164,2.073388507269875
FAHNSCC_14,1740.6211478906343,5030.374154630684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2711893730418441,0.8953799046713388,0.8131904766573733,0.6415518483235773,0.7002886388200983,0.8377660940299552,0.8977419206127534,0.8457061319804928,0.8656069080659395,0.9186303080685367,0.9631465505036043,1.01583265698969,1.0540034911808733,1.055624882003759,1.0415553591530649,1.0556742874633058,1.078261679224509,1.1143731669033812,1.133764119625557,1.2001496629994663,1.204493114198212,1.201119585150583,1.2411102223886161,1.2651235913655607,1.2534207168218494,1.26102389320597,1.2888591952171182,1.27832360283246,1.2848394563503434,1.303633708416005,1.300811228484324,1.293119843927135,1.2785936702068488,1.2827982578142212,1.280288153814319,1.2790493775408802,1.3035898434857862,1.3064876382605028,1.3076331509240429,1.307073217475948,1.3160245787154465,1.325744042901165,1.352860076299109,1.3654624276603937,1.371026927478534,1.3742431299243356,1.3947950835008844,1.414133305516873,1.4320327173961516,1.4282616280432239,1.4335733135084534,1.4513415888460255,1.4549733896620356,1.4529184483080957,1.4618468646694578,1.4802491395668131,1.488346216562543,1.495337361617643,1.4946657050518597,1.4894919311804846,1.493680611800962,1.5028885938281231,1.516063388900393,1.5309870581998422,1.546550628214661,1.5444877771474605,1.575995513129135,1.6038743578608379,1.6228135401929928,1.6436315545290188,1.6645616385749995,1.705808803095511,1.7137325733227435,1.7314787276664407,1.7510611719471612
FAHNSCC_14,2035.8942948666531,5632.33650731947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17884491271684755,0.2711893730418441,0.24493002679463532,0.33987883041406175,0.41351322707568855,0.4305749901900626,0.5237190292494305,0.5909804945510112,0.5771524407787819,0.607551419797506,0.6307201053471261,0.6065404412592535,0.5952820589110893,0.5971637005631384,0.6264293964269991,0.6279143041980035,0.6177165298359988,0.6253749399332299,0.6562710789285754,0.7001589031475015,0.7108197007395092,0.8000644805370485,0.8060328347466432,0.8403189670356348,0.8781897388704962,0.9477121073116287,0.968262203937922,0.9716972325835056,0.9793925531844143,0.9976796185550582,1.0017722276571348,1.013643654135778,1.0402445752892413,1.0740412252123095,1.0860675873530559,1.1009964161854608,1.1102146582859662,1.1361872756281182,1.1423817555129159,1.1962244064231249,1.2308630408462216,1.2610694638494762,1.2827391636809147,1.2805018243469037,1.2985405296479013,1.2869873449358449,1.3101125390606245,1.307276882431499,1.3111853413126344,1.3024533546197996,1.3217151787332508,1.3223539944212415,1.3287676541696496,1.3188059235552745,1.3193100618732276,1.338565938303786,1.3471710476888112,1.3624520141954413,1.3759146272101481,1.4072220226085064,1.42589626728341,1.4369027013244389,1.4418885861831738,1.458608011197654,1.4947946920149986,1.5159371345692039,1.539067469095872,1.551674767294614,1.5692725171435735,1.5836386611673854,1.5995741925067355,1.6121757608401426,1.6254427587207714,1.640934159445868,1.665858491677274,1.6822105238283678,1.6983029430640868,1.715697338159046,1.7305918254450743,1.7401805423136196,1.7444974502679973,1.7602544220890382,1.7683504337915614,1.7897360917704346,1.795441288138205,1.8082891221711397,1.8180869667370345,1.8209443218297676,1.8312946085205262,1.8397327436007411,1.8441621598703917,1.8570575031987349,1.8634112341550289
FAHNSCC_14,1945.952956880888,4812.18464898127,0.0,-0.0,-0.0,-0.0,-0.0,0.2711893730418441,0.362210557135449,0.410116318288409,0.6189772142016319,0.674707467418823,1.0217053483869902,1.0243654360362273,0.9955375299965373,0.9212035812263344,0.9817177938870314,1.1175540635908958,1.1734876071829627,1.3010814282989207,1.4107980332611911,1.412813655986581,1.435872125062769,1.4198345080080692,1.4518034398074218,1.4347738120624753,1.418736417914078,1.416781154640224,1.4309994255421503,1.4215915146652542,1.3866137894750914,1.3691387052345911,1.3552929999943242,1.3501135967762847,1.3186954006363465,1.313741064980968,1.3189250813912936,1.2940352740143963,1.2763587454770364,1.3041588359949723,1.315000971681687,1.3096017725758191,1.3040346035586547,1.3031439386195256,1.334523786449082,1.3559770833243823,1.3480569497035715,1.342735247946729,1.3386980004142974,1.3565228354429268,1.367597685080975,1.3859959567388642,1.4142082504675377,1.4267518313836147,1.4305987730497187,1.4358859939854254,1.4212670999776564,1.436462350747418,1.448387167556704,1.4539711358934835,1.471230169444122,1.482907205623135,1.4951421767874187,1.5210451864824468,1.5396792833390116,1.5409347416566292,1.5532236352170818,1.5654989746764574,1.5800739499203145,1.5962384976233674,1.6127077826598455,1.6167915255285916,1.6279671038174521,1.6482418001379917,1.6570323487968155,1.6743140041749438,1.6810595621388205,1.6925934451109284,1.7104127569934935,1.7298349377789581,1.7520476914552614,1.779580288711912,1.7879461271597754,1.8093926893674457,1.8240434873867748,1.8373103648035758,1.8576796500118746,1.8737493343832792,1.8822744991146345,1.8958009874171784,1.9060772043723602,1.9166964857259536,1.925688373829458,1.9378951098922435,1.950409340649608,1.9618242328389,1.9650296554937745,1.9754325160374282,1.9821258912911717,1.983635097641613,1.9930129420768397,2.0002287416195275
FAHNSCC_14,2747.7189999712264,4303.147690691503,0.0,0.0,-0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0549201679861442,0.9002560512685369,0.8239592165010823,0.8760057656431737,1.2131634390361368,1.1134570405582342,1.1140515994379043,1.139337315470207,1.2273903982752712,1.3743709231557595,1.427579296951434,1.4075928739951034,1.4580054987406008,1.5195116131039337,1.548116916137133,1.6313540322908822,1.6740727909769835,1.7189580070583927,1.7124075705295674,1.73162390986935,1.7659263610969123,1.7935180395195847,1.8348060703197444,1.8678147121562556,1.8809669286721087,1.9044174330087154,1.925907847472775,1.9733557518846598,1.9920391750440318,1.9868377409230353,1.9854310765490668,1.9870927253521187,1.9937738759294767,1.9906579485633116,1.9881660922702282,1.9964769193879717,2.0081026817837992,2.007787416367844,2.024282904932866,2.0470245117603443,2.0464064123136105,2.05497455877215,2.055601897911693,2.0524113898234315,2.056121093357516,2.0585201867559486,2.0558145001525125,2.062444692551079,2.064630304909541,2.0688565957484273,2.075145090004454,2.0847634039308236,2.083296291972702,2.0744182805223126,2.0709358922157395,2.0725914790567015,2.067868111909375,2.0677465991443653,2.074633701084005,2.0825734706313725,2.084293628883923,2.0893147689162648,2.0865187566020555,2.0858025323588025,2.0929625394017473,2.0984049128343583,2.1012368005122317,2.1010632196684718,2.102963133171488,2.1034889130498904,2.1064123635005676,2.1115337137779133,2.1117697450945854,2.1150429617176973,2.119514832539155,2.1236273893273223,2.1267672163625413,2.1265288531351874,2.1316417417648736,2.130325547036434,2.132066807153312,2.1362567358392983,2.1410110244160583,2.1424654387754445,2.139386246791879,2.1412966465868917,2.1435804456118115,2.151419319336351,2.151783532781204,2.161702833007817,2.1634322014427565,2.164448922565195,2.1649960227657155,2.168435001755745
FAHNSCC_14,2645.7661381784465,5041.722660506954,0.0,-0.0,1.0397207708399179,1.329661348854758,1.366158847569202,1.3208883431493221,1.5691573322863661,1.7104367893579169,1.7543818774314515,1.849082941271048,1.9928565099132618,2.075645632517997,2.1245101311206604,2.1228862779824986,2.1395172500798587,2.169066818614828,2.154920568842306,2.187608382721132,2.1572038532120117,2.198644218576868,2.2100760920924882,2.20804652253961,2.2346795788765825,2.2207974953438314,2.213781075322717,2.20693327941147,2.1985812719901907,2.195619201680035,2.19903544768096,2.22061053957365,2.2295770858723074,2.2525689526445314,2.2582155667079578,2.258413893530777,2.2506846992024134,2.2438411158299973,2.245438294275913,2.238236606275423,2.2351181237469304,2.2377045925914794,2.2335265196407783,2.2442263394392095,2.2454380402678265,2.24473010990798,2.23421844131207,2.234929326084605,2.242969334320349,2.2471971230834575,2.2479767408318465,2.2512046189157338,2.2648184852700797,2.2642863826894657,2.2720550201233283,2.266994144937343,2.2685207728948518,2.26302747190867,2.265297285610627,2.2591528843685573,2.2633351319274224,2.268963963512998,2.2717329579146446,2.2710314784736676,2.2739102441297883,2.2718339173565725,2.2685568754068095,2.266629014676085,2.2692033198212065,2.2641420034100492,2.264233159238037,2.2621999873502974,2.260632873293198,2.261878596770196,2.2626689400956925,2.262489862342411,2.2610247926258316,2.258374724412407,2.2568714627163557,2.255234057016382,2.2523650904794446,2.247734919854641,2.246079938386819,2.2495891186254413,2.247592258316125,2.2497156977202972,2.2471267649698685,2.248535071370628,2.2481222950338173,2.2461515732637114,2.2447594009394742,2.2440712893450576,2.2423560405092857,2.242031891534255,2.241530834002995,2.244409401238037,2.2455444283602977,2.2456649035714897,2.2476957306121714,2.249916627838612,2.2533945772676938,2.2557113640554944
FAHNSCC_14,2161.5634140261027,4664.781040043198,-0.0,-0.0,-0.0,0.6730116670092565,1.0114042647073516,1.162225544921092,1.5643701028927683,1.7073900239492414,1.7493807342271197,1.7150053809413417,1.7585922966937977,1.763739168808048,1.7911119666050224,1.760001563681029,1.6727468295121584,1.6871394059866849,1.6787003460531909,1.6623281049609009,1.6122803515913353,1.5633723460637217,1.5540851595455594,1.5765359962554149,1.555528165934945,1.5780119401621722,1.5630974748762942,1.5616762738168277,1.5335164236381835,1.5253296341553644,1.4924993467928775,1.4663701915494527,1.4555310883192292,1.444203620845281,1.4339568392679025,1.4142631291013417,1.3980851101211575,1.4048710176000923,1.4196476206937358,1.4302346508318102,1.4559474585885297,1.4946726041897342,1.5112749095654447,1.527945766547469,1.547048094387518,1.575359872517866,1.5988571270888674,1.6192238966890287,1.6394666147797166,1.6475562558290124,1.6646201928910773,1.6865329010696206,1.7013047624428193,1.7099976155730694,1.7223348455877612,1.7374748755902398,1.7558108421830487,1.7641462632061067,1.7727649820850488,1.785032571662456,1.8019368504873934,1.8066067423350567,1.8183391603023409,1.8327618906382783,1.8438940105029058,1.8530872314292757,1.866848354065371,1.8739977352870656,1.8859869066876078,1.8895237734816375,1.8914826453558418,1.8915530073564162,1.8973909295956624,1.9119567334355927,1.9161702373604137,1.929971040174998,1.9352081810044324,1.9455437664148727,1.9509380021329195,1.962645367026299,1.9765511912292029,1.9817477476058913,1.988910501754021,1.9969619898552964,1.9999921177252677,2.013446427224967,2.0249191039947045,2.0261474988271315,2.0318075426106184,2.0317601943940122,2.036766165537483,2.045804472203347,2.055803281185606,2.0601245901774448,2.064372413765724,2.072409752258536,2.0810945492172057,2.085664525267931,2.0911014979439084,2.0918597240745553,2.0946022860709945,2.0984467584801014
FAHNSCC_14,2416.821829120531,5256.757061263776,0.0,0.6931471805599453,0.6931471805599453,0.8979457248567797,0.9596147939120492,0.926506603289533,1.0434033780461756,0.9746744172558428,0.9544833418116743,0.9387683043795942,1.1031474368645724,1.1885742805013022,1.2747960634248579,1.3674766048924543,1.4263305419801016,1.4071226337908236,1.4870683819786417,1.6106392023582699,1.700454633440395,1.7155036539283588,1.7816530004048599,1.8196942919443608,1.8673634474429146,1.90614611018974,1.927978684572797,1.9792014432115372,1.9749154291923197,1.9849048503430728,1.991795527590791,2.011967987155547,2.0286764358457106,2.0317753719777927,2.0236855622044314,2.0200931872806027,2.011642814060145,2.015199306480238,2.0068305873228027,2.0087742101498374,2.0111598648856943,2.0192478855011236,2.0188194331748917,2.024207384665587,2.033513305347128,2.0239614265865744,2.01956727384883,2.0230749596178956,2.0231994091677032,2.0344812591491523,2.027898450734851,2.030286951691162,2.028472107598165,2.0284260519657895,2.0344589935386885,2.0397064324034537,2.0450101275881942,2.0458393227393934,2.046568673134065,2.047289306119671,2.050846641834886,2.059074115222225,2.061197572066944,2.0671531244417554,2.075683300551784,2.0782742084635193,2.079140134680431,2.0864968991997603,2.0907816918411664,2.0930666846289494,2.101982673135564,2.1055436775740937,2.1090686985555913,2.1127962438023142,2.1150530444291924,2.1179334337788447,2.121556364664192,2.127925338705411,2.136687332659357,2.1370069605428816,2.144018114800738,2.146410586645979,2.149688059917278,2.1511844334716193,2.1536530350113585,2.155703399617496,2.1586025486913174,2.1638538963134892,2.1645084147136124,2.1648800442963205,2.164058070973886,2.1649683435018554,2.16827307374494,2.169740220873519,2.1715415455695184,2.171188806849209,2.1738781840126427,2.172142226778484,2.1737673681123764,2.173615925975164,2.1728291554464185,2.1743784040134204
FAHNSCC_14,2702.263488161166,4460.348143365359,-0.0,-0.0,0.34883209584303193,0.30463609734923813,0.8953326659680909,1.1428074196753928,1.212465860088887,1.3377417447248845,1.4963283498972135,1.4788673749090946,1.606370428706161,1.7632144773304614,1.77590716130366,1.7860680948012844,1.8072460016888598,1.7984258701674636,1.8454411044320518,1.8716603880304015,1.9053770127755558,1.9040870052199856,1.9423247857276826,1.9478927800020833,1.9554647085342147,1.9572570297589376,1.9653070414243903,1.9645993709190936,1.9600605043159038,1.9741088948555165,1.9701092111661802,1.9860939155820434,1.9940869059520838,2.0217589968672245,2.029482633713755,2.031141254199749,2.045099285474936,2.043734289600169,2.0406137689329205,2.0550333305376074,2.053061928777137,2.0580063205444774,2.067832846984081,2.0726464382416916,2.0811328542205,2.09032791575572,2.096472315996088,2.088892616004606,2.095799580704131,2.1013775456608803,2.108885041496527,2.1144767724236457,2.112506085749045,2.1069052454249486,2.109383433512521,2.1071741245243003,2.1158502497248963,2.125167877777653,2.1283813356435655,2.1313890337500934,2.1291977065800016,2.135311919275332,2.134761108200786,2.1359539345196774,2.1418549064998214,2.1433751863074213,2.1398580398960103,2.1360088902393914,2.136234181435051,2.140926906067377,2.1363670505437082,2.137367185051317,2.1374179496468964,2.14018734579321,2.14296389207372,2.146144470434936,2.1500997166495117,2.1523545988710295,2.158829935312955,2.1606733734375005,2.1624783454073273,2.16579266774376,2.167377504190261,2.171822924713665,2.169407811421966,2.173883153047134,2.173681163505266,2.1787624616760923,2.1816075411401328,2.186120107670339,2.187935227268755,2.190192116414214,2.1932655031516908,2.195299082347393,2.194723670180537,2.197897216147727,2.201497027928413,2.203628825997827,2.2089018992209395,2.2136888805928088,2.214398786799755,2.219154124531074
FAHNSCC_14,2439.315232694351,5263.5087536898245,-0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6869615765973234,0.868719682914265,0.9189639831203728,0.8981370031878679,1.0653619254111777,1.131346602065383,1.2699687009626461,1.276785432363691,1.3742581454855247,1.441729984595225,1.5445546267289432,1.5832412174376842,1.6466255864337855,1.6917295537644839,1.7351778025596527,1.7892248170594514,1.8316374690468677,1.8871676533828958,1.9311608700308067,1.9874827697406148,2.016718895717249,2.008621068259148,2.0372805549022073,2.0538950754897725,2.058683615271099,2.077228948298193,2.0816243528968172,2.072933013140851,2.079604826841792,2.0838276074321898,2.0671322090799182,2.0646514593999634,2.05979314077725,2.0539928745803526,2.066307319695221,2.0686297941820437,2.0698030276232267,2.0687842570126906,2.0658299321224214,2.0593063743677433,2.0679226449746264,2.075549036070845,2.0586170612383654,2.054365456232412,2.0523212176573473,2.0524499631761923,2.0541478786929748,2.0533605485770323,2.0546082176635023,2.0612817553941056,2.0589487451309663,2.0567780334834382,2.0607755237312175,2.064853262078822,2.068170290632612,2.0776494265092236,2.08007382683149,2.084755791121927,2.0871376438343474,2.098687156658478,2.0978791329131905,2.1052072201576473,2.108414416341378,2.1122955225904683,2.1180940966861024,2.1189008338234614,2.120746335233295,2.124233596721786,2.12795982024669,2.135183626427148,2.1397623522862714,2.1414101457848713,2.148540583132963,2.154163392337069,2.157619402798831,2.1602389251120684,2.1619543912677166,2.1627046481734604,2.1677092071223663,2.1699063053618786,2.1751219672400866,2.174344833180266,2.172732398592603,2.1706716634364662,2.172898376110273,2.180695857293044,2.180314047834415,2.177249870750113,2.1788782283148787,2.1775504865108135,2.179179116111488,2.178471177584954,2.1772751387808067,2.17838269038466,2.1798208260698333,2.1782323988478978
FAHNSCC_14,1921.3182347528123,4483.1420182245265,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25731864054383163,0.6336632569776564,0.6631794532105497,0.7544627023259549,0.6870831125874289,0.791702272555688,0.8594274091871151,0.8502559958590173,0.9263091598950749,0.8936097569631076,0.8746247121754251,0.868028174242742,0.9039615247149155,0.874224593140051,0.9125260555408532,0.9217579477605193,1.0046097141797912,1.012152538257653,1.0627272523991151,1.059846887560963,1.0680717361786032,1.0740279946879814,1.067854316130436,1.1186022127641775,1.1440911043494233,1.1686737632373088,1.18791669045227,1.2102010874674776,1.236465875923153,1.3432791108423643,1.3614864198700023,1.4259286607338324,1.514404726066615,1.563425899737399,1.5975284918178536,1.6391771140666938,1.6615502478705406,1.6637259944159082,1.661043156458275,1.6771938254941754,1.664698356778728,1.6562866324922685,1.642035411596559,1.6488147238028579,1.6574203105874898,1.6504726167153683,1.651325176298395,1.6595382966160759,1.6519820597355697,1.656296094201922,1.6649026101978888,1.6839090200201237,1.6852252632583073,1.6877990600909367,1.6835165778141905,1.7034280296099034,1.703740190678578,1.7054404243544037,1.7089169690958343,1.7105945991093798,1.7178932378587262,1.7229315626461073,1.7372654768359383,1.7408421409085146,1.7493071642664617,1.767782800271396,1.7716371938094224,1.7760620185816915,1.7860805347078,1.788877542231954,1.800465800655149,1.8037535127100859,1.8249069777130458,1.8255689494954663,1.8422106713859747,1.84794787875834,1.8567739880827248,1.8613793380157913,1.8641743729744646,1.8632290174011485,1.8782830344765824,1.8892890916114697,1.89289536500495,1.8998420299853338,1.9011342550654355,1.904230054868954,1.912609468240234,1.9164268565051068,1.920984162109108,1.9215573083644495,1.9212292992233049,1.9211192307411455,1.9229105213474569
FAHNSCC_14,2880.09237323012,4249.483905765179,0.0,1.0986122886681096,1.0986122886681096,1.5498260458782016,1.5229550675313184,1.252762968495368,1.094408629847781,1.126626559028212,1.2404051317875189,1.3284969224553262,1.4303335022355268,1.4461325295063614,1.400012352423697,1.4039263692789623,1.4176870890194657,1.397082973121299,1.4060095183430605,1.4099817722827843,1.423548241771589,1.4819732861765507,1.5243593291561768,1.5312975375583984,1.5902839980311891,1.6439844590837702,1.6636766376689291,1.6320495003908737,1.6516657601952731,1.6786387310796724,1.6720917556506338,1.7156504775143862,1.759428991125702,1.8096376265090324,1.8958294867293806,1.8855760892992264,1.8991225091335326,1.9106761868682054,1.9384562125866789,1.9747872284794492,1.9860897622785612,2.0157781474476386,2.0183330571671885,2.0347949281476696,2.061859763912443,2.0697673551189193,2.0654251284642835,2.0695017762149797,2.067601236514053,2.0657244336870604,2.0606447027755297,2.0569384015483028,2.0523582630491344,2.056816298789181,2.0528680622551816,2.0538994060082256,2.053805941240729,2.0505849645791137,2.0504401716320677,2.0503134094827975,2.053701889354808,2.050817356805665,2.0483212693165664,2.053030287604793,2.058808766558647,2.0662852936488108,2.0694907425957694,2.070227451372871,2.069392186240863,2.072143094021819,2.0754653227196354,2.0761191720273664,2.0839803036145397,2.0892145554018327,2.0894572532999613,2.096745514718085,2.097382706069774,2.0961289903927884,2.1006410951082053,2.1010177081651373,2.104849234747277,2.1097854812612646,2.1110080294211637,2.117390122003296,2.1200021436924525,2.1267445417817865,2.1305501865095064,2.1336000967486632,2.141898027186163,2.1514220114107276,2.156533349642168,2.1597163188666655,2.1643185883467493,2.16516539286607,2.1675235496289997,2.167350674282684,2.1678831933388785,2.169132946215824,2.1709724570635096,2.1743452936710006,2.177021139504535,2.1786596800876663
