centro_x,centro_y,paso_1,paso_2,paso_3,paso_4,paso_5,paso_6,paso_7,paso_8,paso_9,paso_10
3006.5798013869935,6346.2460382595,0.0,0.6365141682948128,0.5623351446188083,0.6615632381579821,0.6791932659915256,0.9743147528693494,1.1058898790247633,1.1652123491702298,1.323167029103916,1.4661149026308962
3582.665056602382,5544.8659029282535,0.0,0.6931471805599453,0.9502705392332347,1.1682824501765625,1.5426719687381505,1.6305233227684395,1.962575706274565,1.9308963680983493,1.9756058788506086,2.0335384767748677
2861.499322581588,6390.170153916952,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.33422114621338295
3632.061175358128,5601.75993781612,0.0,-0.0,1.0986122886681096,1.2130075659799042,1.890362775338868,1.8705688894156371,1.9694107249153305,1.9118688725466084,1.9597128658675125,1.995565536549412
3127.861524106892,6148.759448589275,-0.0,0.6931471805599453,0.6365141682948128,0.6931471805599453,0.8979457248567797,1.1988493129136213,1.2309316230479224,1.5575604616568661,1.7844501812067972,1.9225191796219754
3112.4687847597256,6263.936287127158,-0.0,0.6931471805599453,0.6365141682948128,1.0549201679861442,1.3862943611198906,1.5740973368489728,1.6668756974308383,1.7207095043265164,1.8782110010182074,1.8255907092397847
3969.297145989156,4661.998836901867,0.0,0.6931471805599453,0.6365141682948128,1.0888999753452235,1.3633631023481716,1.727228416616589,1.765283554090661,1.9753791573955166,1.9337552649703418,1.9232335842388109
3244.3975600883828,5862.340045246265,-0.0,-0.0,1.0397207708399179,1.3321790402101223,1.6726254461503207,1.6304325826288886,1.6920198079084638,1.714339912051769,1.680144239670368,1.689077518677289
2980.4666927007543,6392.784435088516,0.0,-0.0,-0.0,0.45056120886630463,0.5982695885852573,0.5859526183035508,0.7774621319109288,0.7559829155446122,0.7678576230981704,0.7688943190382823
3461.128643214911,5715.910569089545,0.0,-0.0,0.6365141682948128,1.0397207708399179,1.7201934592198251,1.876273584430276,1.8226178322902642,1.7972267585121746,1.772585801312036,1.7782333057997075
2550.407951902481,6358.17641010517,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3513.4443127028535,5566.790115307289,0.0,0.6931471805599453,1.0549201679861442,1.2130075659799042,1.8662160235859528,1.9559838465843622,1.909705770056294,1.9763756617185255,2.0261215272083515,2.005806098090309
2825.613171517968,6403.5865792362765,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4039.8004342615313,4796.600191029536,-0.0,-0.0,0.8675632284814612,0.9164648855394713,0.8982053397041498,1.225238924971996,1.2694728338159067,1.43546501377202,1.4790737143650623,1.6210636161830283
3225.9245864366458,5823.04223712986,-0.0,0.6931471805599453,1.3862943611198906,1.6094379124341005,1.3592367006650063,1.583258459420477,1.760145976936675,1.8314973810780417,1.8378407875400378,1.7775665908569174
3958.1703484523896,4957.182552197212,-0.0,0.6931471805599453,1.3321790402101223,1.4708084763221112,1.3535913521346064,1.2016820191049764,1.2160626954024458,1.1903143695811051,1.1579768941707815,1.2318873786414957
3318.48237342899,5844.433815138434,0.0,-0.0,0.6931471805599453,1.3321790402101223,1.329661348854758,1.5247073930301438,1.593443285659087,1.5498260458782016,1.671285633939364,1.7562940604153383
3266.006255892551,5869.41282001749,-0.0,-0.0,1.0986122886681096,1.4941751382893085,1.4681399390162087,1.4583192224643482,1.7731058914351234,1.7911087331546236,1.7223941174720445,1.7306676439530395
3424.3178899754575,5870.9973826844225,0.0,-0.0,0.6931471805599453,1.0549201679861442,1.0114042647073516,1.1569876443452742,1.1163670752893367,1.333074293476779,1.4046362080403205,1.5655860979499807
3168.5937907576063,6079.790900618275,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.5498260458782016,1.4681399390162087,1.5992212565872683,1.770703507626746,1.7543197907053587
2847.211517608417,6444.932215890205,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2337916587064593
3813.629828920586,5323.50612870466,-0.0,0.6931471805599453,1.5229550675313184,1.2868726303980162,1.3126590305838612,1.2685639709321896,1.3506783411333352,1.5023973513519093,1.576278063176173,1.7407390430837224
2852.7309180546936,6447.560565813266,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24493002679463532,0.2337916587064593
3108.2480171836346,6196.492960972831,0.0,-0.0,0.6931471805599453,1.242453324894,1.4270610433807247,1.4327570529970877,1.732552088116943,1.6899307350591806,1.7226288755403898,1.9189476173072448
3733.564353205227,5256.819954104627,-0.0,0.6931471805599453,1.3321790402101223,1.4941751382893085,1.6326309271543518,1.721954449406054,1.682641985926967,1.6867762875091508,1.6786331050415857,1.6964110269643777
3618.011139556176,5553.141784318277,0.0,1.0986122886681096,1.5607104090414063,1.6674619334292948,1.9213363139659514,1.940124333335337,1.9586367889941578,1.9733891498889837,1.9787826901654375,1.9883004703627272
3862.0364330205425,5210.0167547891515,0.0,1.0397207708399179,1.0397207708399179,1.2130075659799042,1.4451858789480823,1.5444505811622622,1.5516071671235923,1.6154126373530742,1.6195742739269874,1.610618726045112
3761.5402170290267,5469.129624983219,0.0,-0.0,1.3321790402101223,1.5810937501718239,1.3792922544726758,1.6290407622471201,1.8175385399822976,1.8417035566750477,1.9744171121308112,2.0622000941430394
3332.0197704850452,5943.271133500613,0.0,-0.0,0.6931471805599453,0.6931471805599453,0.5623351446188083,0.5004024235381879,1.3592367006650063,1.4735023850806486,1.306844102415298,1.5604873533825583
3140.062427597187,6221.834510706166,0.0,-0.0,-0.0,0.5623351446188083,1.0397207708399179,1.377819508039033,1.5575604616568661,1.7073900239492414,1.9965580135248893,2.0407144128546277
3172.139886769138,6196.498188822655,0.0,0.0,0.6365141682948128,1.0549201679861442,1.6434177197931796,1.569152946203119,1.7582428597165525,1.8017595666059847,1.8189640397375573,1.921496998510958
3734.6584825235477,5483.623106688756,-0.0,0.6931471805599453,1.0986122886681096,1.5229550675313184,1.6957425341696346,1.803719377768875,1.7594228327359773,1.9075466164736408,1.9473627735182313,1.9631454524009877
3951.6596220856986,4713.605537633411,-0.0,0.5623351446188083,0.8675632284814612,0.9164648855394713,1.399570528835303,1.5215169454434438,1.7029382150643577,1.7129882604589939,1.687767637611851,1.7570539235932952
3215.953419704367,6067.666472182078,0.0,-0.0,0.6931471805599453,0.6931471805599453,1.0042424730540764,0.8979457248567797,0.8239592165010823,1.28487876782417,1.5890269151739724,1.6555900246251727
3988.5604443299617,4686.195008523928,-0.0,-0.0,1.0735428464085233,1.294545165844896,1.4718832548709924,1.559581156259877,1.8018924006588721,1.929570148088043,1.9266990930228571,1.8388356018422294
3438.8804408920523,5777.516778256015,-0.0,-0.0,0.6365141682948128,0.6931471805599453,1.2554823251787537,1.2406842919533958,1.395498677715188,1.6176667999633683,1.6289765904736844,1.6838471367381638
3313.6628744321674,5835.238215926135,0.0,0.0,1.0397207708399179,1.0549201679861442,1.4270610433807247,1.583258459420477,1.562663983084702,1.617343421306539,1.736793387781065,1.789109288549781
4075.325375530403,4887.028380772682,0.0,0.6931471805599453,0.9502705392332347,1.0335620542068176,0.9507489270509151,1.0280940565630374,1.156824870434741,1.1849719775620753,1.2145394731813386,1.373753924608923
3329.503012681139,6038.827088083611,0.0,0.6931471805599453,1.0986122886681096,1.3321790402101223,1.351783994289646,1.3208883431493221,1.2730283365896258,1.072016968563193,1.087856558505821,1.0844458991370884
3937.129480864849,5125.75726277196,0.0,0.6931471805599453,0.6365141682948128,0.5623351446188083,0.6172417697303416,1.035016633484322,1.2123562324867074,1.4306695065332349,1.628730343356249,1.7013335486171612
3048.116743639838,6244.321847818324,0.0,-0.0,-0.0,1.6094379124341005,1.798652206252129,1.831020481113516,1.929538294459506,1.857354450082991,1.871286337135765,1.923629536504712
3941.190440088437,5204.0747014006665,0.0,-0.0,1.3321790402101223,1.4142790651247086,1.3945573191650285,1.301348304734199,1.4653386487934907,1.4754491031407353,1.4807478443800237,1.6219693282242416
2940.5414015049896,6389.772461570187,-0.0,-0.0,-0.0,-0.0,-0.0,0.3250829733914482,0.6277052571971504,0.6779087256441981,0.6915021980540986,0.7155139308078031
3734.473591767881,5452.568624428586,0.0,0.6931471805599453,1.3862943611198906,1.329661348854758,1.605207107455459,1.6766961325918528,1.961666296626604,1.8998899031640741,1.9385452392204177,1.9405018241246275
3956.2777917615063,5186.378101137847,0.0,0.6931471805599453,1.329661348854758,1.2130075659799042,1.3316643102930148,1.514856040456535,1.4705046309693497,1.4824757627928284,1.5984223616989481,1.6921132478388015
3967.8225082575827,5151.810995643708,0.0,0.6931471805599453,0.6730116670092565,0.5623351446188083,1.0751393240053735,1.5388340843440498,1.6864650138674167,1.8446501175244139,1.8357785116142105,1.7945117929127905
2867.9599512728364,6474.4604996652515,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25731864054383163,0.20619205063323187
3362.218920725238,5997.669252685305,0.0,-0.0,-0.0,1.0397207708399179,1.277034259466139,1.1490596969706204,1.1988493129136213,1.4878167164014493,1.4085788142038693,1.3330965605837692
3336.313718012536,6014.217607961434,0.0,-0.0,1.0397207708399179,1.3321790402101223,1.3321790402101223,1.3208883431493221,1.1187433359857524,1.15374194270109,1.1184066545611027,1.255529673224127
2571.0049231258718,6388.824174194786,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3064.8138986552885,6297.270848827477,-0.0,0.6365141682948128,0.6615632381579821,0.6615632381579821,1.1682824501765625,1.5857708352080968,1.8905570113915664,2.0046367956901427,2.028266753365808,2.050811076289377
3234.5942320217987,6144.87986138974,0.0,0.0,0.6931471805599453,1.559581156259877,1.5229550675313184,1.5740973368489728,1.5226999259857525,1.5842575694680152,1.631078629675012,1.7423265888607384
2793.5512853396935,6420.088504133342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3257.5842954692675,5924.406768427342,-0.0,0.6931471805599453,0.6931471805599453,1.0397207708399179,1.6769877743224175,1.6726254461503207,1.680767983711968,1.6305233227684395,1.605761263067696,1.5770416558169773
2916.008553081678,6449.508814541662,0.0,0.0,0.6931471805599453,0.6365141682948128,0.45056120886630463,0.3250829733914482,0.2868359830561607,0.24493002679463532,0.2337916587064593,0.1985152433458726
3366.2744447350915,5957.874971130329,0.0,0.0,-0.0,0.6365141682948128,0.7963116401738131,1.0027182645175161,1.3517839942896461,1.3446933824408047,1.465992299532178,1.6390898490973231
2923.9109783784256,6430.601493909942,0.0,-0.0,0.6931471805599453,0.5004024235381879,0.45056120886630463,0.34883209584303193,0.2868359830561607,0.25731864054383163,0.2145591551764051,0.3805062184775959
3920.1032279740552,5157.468138187364,0.0,0.0,1.0397207708399179,1.3208883431493221,1.4451858789480823,1.327362863420189,1.485761695843865,1.5290723682474765,1.5544683615266146,1.5619473799290726
3998.619881695733,5067.280433211551,-0.0,0.6365141682948128,1.0114042647073516,1.4241299173467734,1.488036044178116,1.8089909587099502,1.7165778817166124,1.7666754725072684,1.7782565634062972,1.7619905498618775
3204.810306163043,5950.686830200004,0.0,-0.0,-0.0,0.9002560512685369,1.236684869140504,1.3397942802855758,1.6905897978978939,1.5899161833960658,1.7004574859012074,1.7143986688424118
3315.4566401478346,5922.167908180966,0.0,0.0,0.0,-0.0,0.9502705392332347,0.8675632284814612,1.4978661367769952,1.7326587201992076,1.7155063761723959,1.6954705079080632
3153.1804290074,6122.490155784912,-0.0,0.6931471805599453,0.5623351446188083,1.2554823251787537,1.2148896539491205,1.3522093992338284,1.3624474851916286,1.3917397695183338,1.663232462218104,1.7518267844656097
3417.3871563620824,5677.871043533706,-0.0,-0.0,0.6931471805599453,1.3321790402101223,1.4681399390162087,1.656551126696654,1.7637346993172849,1.7256978084741774,1.7574645609683963,1.886398904899734
3718.6609597491843,5342.281978425093,0.0,0.6931471805599453,0.8675632284814612,1.2148896539491205,1.4241299173467734,1.5073064244228274,1.4633838258233667,1.544774099663724,1.641546356668483,1.8369689562483846
3906.15181878763,5042.060718955833,0.0,0.6931471805599453,1.0114042647073516,0.8486855577264172,0.8838756262717337,0.7938169516167373,0.7194778101283594,1.06457031708614,1.2937353910190772,1.4649970987761307
3936.1757239109334,4694.749425832754,0.0,-0.0,0.5004024235381879,1.4142790651247086,1.4368286689630319,1.4451352452480661,1.4957085120345364,1.6277983210991573,1.7720665878754986,1.8700181572677836
3287.8235093666476,6111.578321897203,0.0,0.0,-0.0,0.5623351446188083,0.5004024235381879,1.1490596969706204,1.0888999753452235,1.072016968563193,1.2779914688584595,1.4769017276806335
4015.94242804612,4901.797091493939,-0.0,-0.0,0.410116318288409,0.9830877585747855,0.8872422356445006,0.9798203223053885,0.9899207026691772,1.1836061509433402,1.3164465110788943,1.3822185291418287
3096.6375350216003,6181.347290804169,0.0,-0.0,0.6931471805599453,0.5623351446188083,1.2206072645530173,1.6170531525095537,1.7092713643970767,1.7074881264112587,1.663038869135004,1.7858205841667796
3253.5178146857147,6107.829503807216,0.0,-0.0,-0.0,0.5004024235381879,0.7963116401738131,0.7356219397587946,1.3517839942896461,1.6765309642820887,1.8307748523402334,1.759093685122045
3044.0875202194,6282.655770363041,-0.0,-0.0,0.5004024235381879,0.5004024235381879,1.2406842919533958,1.4327570529970877,1.923901295464055,2.0445347830137344,1.9967381118444432,1.9724308611617944
3948.424821669509,4692.649445545259,-0.0,-0.0,0.410116318288409,1.0027182645175161,1.504077396776274,1.60472424903704,1.6445960909700932,1.739529927661116,1.7363938898574247,1.8502053705105725
2945.3760918714547,6360.708792741042,0.0,-0.0,-0.0,0.45056120886630463,0.5982695885852573,0.5004024235381879,0.5455945739691843,0.6365141682948128,0.8058378117245406,0.783449138790285
3425.5185265643713,5705.329502642571,-0.0,1.0986122886681096,1.6094379124341005,1.5498260458782016,1.5571130980576458,1.6731183626432509,1.8091581844412503,1.8180562794968267,1.774528173489869,1.776529525663221
3195.3403394909383,5944.3210405780355,0.0,-0.0,0.5623351446188083,1.2148896539491205,1.236684869140504,1.3337360272028096,1.409825202880616,1.672817405201668,1.7168194934220316,1.7551377859477408
3387.9701544719956,5748.125291129119,-0.0,0.6931471805599453,1.3862943611198906,1.277034259466139,1.4142790651247086,1.6170531525095537,1.6399566463410822,1.7348258789461912,1.7055861406763755,1.7125382674494667
3040.45208045919,6334.42119559326,0.0,-0.0,1.0549201679861442,1.277034259466139,1.4681399390162087,1.4798484184768594,1.7042435935382438,1.626719511688079,1.614850458271711,1.5793519949555959
3453.8868467315424,5800.06176539915,-0.0,-0.0,0.6365141682948128,0.6730116670092565,0.9002560512685369,1.1209503926735833,1.2700181519104905,1.4398298923439505,1.4488274516985857,1.5499101063469818
3923.606272247153,5188.119225031598,0.0,1.0986122886681096,1.0397207708399179,1.5498260458782016,1.6326309271543518,1.5306052420589422,1.4353722171282413,1.503769092015052,1.5308532624379192,1.5643673191119154
3707.6165874756507,5439.538179740124,0.0,0.6931471805599453,1.0986122886681096,1.5498260458782016,1.3667110520552042,1.5934242371738903,1.7871671362877786,1.8796865127603628,1.9919062349276806,1.9619499725682554
3943.600957424481,5076.294106433031,0.0,0.6931471805599453,1.0549201679861442,0.936888307539016,1.2658567518727373,1.172066000114454,1.2972003863478498,1.368764701334965,1.4732346148810804,1.532467258820279
3395.2253159966785,5826.426125989241,0.0,0.6931471805599453,1.0397207708399179,1.277034259466139,1.310783678099714,1.2406842919533958,1.277034259466139,1.4737146012040092,1.353916675364278,1.4295348562898904
3217.531362257539,6076.815981531625,0.0,0.0,-0.0,0.5623351446188083,0.9556998911125343,0.8979457248567797,1.4306853360872929,1.476104046289728,1.5795351987426685,1.7845184343557412
2838.3835754418615,6441.7925810177385,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3530.8500804152236,5582.672626857252,-0.0,-0.0,1.3862943611198906,1.7478680974667573,1.5367224694372195,1.6892453099563893,1.8120005877987309,1.976446639617201,1.9807201651692758,2.0534844998485626
3340.2684445436225,5927.9272955906235,0.0,-0.0,0.6931471805599453,0.5623351446188083,0.5623351446188083,0.45056120886630463,1.2275294114572126,1.3378606778364337,1.615840063074387,1.6546684155981972
3184.5930010513925,6062.668607929923,0.0,0.0,0.0,-0.0,-0.0,1.0114042647073516,1.475076311054695,1.645916830017468,1.7104869706198222,1.8722042677274706
3927.660414651008,5034.180760895053,0.0,0.6365141682948128,0.9556998911125343,0.8018185525433372,0.7902347553432827,0.8378090821865456,1.1044877117345664,1.201742597866922,1.4055401167819996,1.4308194523058908
